SET_CN,SETTING_ID,MEASUREMENT_DATE,MEASUREMENT_NO,COUNTY,PLOT,TREE_CN,TAG_ID,LIVE_DEAD,SPECIES_SYMBOL,DIAMETER,TPA_EQUIV,BASAL_AREA_EQUIV,HEIGHT,HEIGHT_METHOD,CROWN_RATIO,CROWN_CLASS,AGE,AGE_METHOD,RADIAL_GROWTH,RADIAL_GROWTH_METHOD,HEIGHT_GROWTH,HEIGHT_GROWTH_METHOD,SNAG_DECAY_CLASS
1619470010602,300204951352,9/12/2010,2,049,1,11015416010602,0003,L,ABLA,6.900,24.07000,6.2501,34.0000,M,70,CO,83,DM,9,M,,,
1619470010602,300204951352,9/12/2010,2,049,1,11015414010602,0004,L,ABLA,7.700,24.07000,7.7835,34.0000,C,60,CO,83,DC,9,C,,,
1619470010602,300204951352,9/12/2010,2,049,1,11015432010602,0005,D,PIFL2,11.000,24.07000,15.8846,37.0000,M,,,,,,,,,1
1619470010602,300204951352,9/12/2010,2,049,1,11015433010602,0006,L,PIFL2,11.300,24.07000,16.7629,39.0000,M,55,CO,111,DM,3,M,,,
1619470010602,300204951352,9/12/2010,2,049,1,11015431010602,0007,D,PIFL2,10.100,24.07000,13.3916,31.0000,M,,,,,,,,,2
1619470010602,300204951352,9/12/2010,2,049,1,11015426010602,0008,D,PIFL2,5.900,24.07000,4.5698,23.0000,M,,,,,,,,,2
1619470010602,300204951352,9/12/2010,2,049,1,11015430010602,0009,D,PIFL2,10.000,24.07000,13.1278,32.0000,M,,,,,,,,,2
1619470010602,300204951352,9/12/2010,2,049,1,11015429010602,0010,D,PIFL2,8.900,24.07000,10.3985,31.0000,M,,,,,,,,,2
1619470010602,300204951352,9/12/2010,2,049,1,11015434010602,0011,D,PIFL2,14.200,24.07000,26.4709,38.0000,M,,,,,,,,,1
1619470010602,300204951352,9/12/2010,2,049,1,11015428010602,0012,D,PIFL2,7.900,24.07000,8.1930,37.0000,M,,,,,,,,,1
1619470010602,300204951352,9/12/2010,2,049,1,11015423010602,0013,D,PIFL2,7.400,24.07000,7.1888,37.0000,M,,,,,,,,,1
1619470010602,300204951352,9/12/2010,2,049,1,11015420010602,0014,L,PIFL2,5.300,24.07000,3.6876,36.0000,C,60,IN,91,DC,2,C,,,
1619470010602,300204951352,9/12/2010,2,049,1,11015421010602,0015,L,PIFL2,6.200,24.07000,5.0463,36.0000,C,55,CO,91,DC,2,C,,,
1619470010602,300204951352,9/12/2010,2,049,1,11015424010602,0016,L,PIFL2,10.900,24.07000,15.5971,39.0000,C,45,CO,111,DC,3,C,,,
1619470010602,300204951352,9/12/2010,2,049,1,11015422010602,0017,L,PIFL2,6.400,24.07000,5.3771,36.0000,C,35,IN,91,DC,2,C,,,
1619470010602,300204951352,9/12/2010,2,049,1,11015425010602,0018,L,PIFL2,11.400,24.07000,17.0609,39.0000,C,65,CO,111,DC,3,C,,,
1619470010602,300204951352,9/12/2010,2,049,1,11015415010602,0019,L,ABLA,0.300,599.72000,0.2944,5.0000,M,80,IN,,,,,,,
1619470010602,300204951352,9/12/2010,2,049,1,11015417010602,0020,L,ABLA,,899.58000,,1.0000,M,50,IN,,,,,,,
1619470010602,300204951352,9/12/2010,2,049,1,11015418010602,0021,L,ABLA,,599.72000,,3.0000,M,80,IN,,,,,,,
1619472010602,300204951372,9/11/2010,2,049,1,11015441010602,0001,D,PICO,9.900,24.07000,12.8665,56.0000,M,,,,,,,,,2
1619472010602,300204951372,9/11/2010,2,049,1,11015442010602,0002,D,PICO,11.300,24.07000,16.7629,63.0000,M,,,,,,,,,1
1619472010602,300204951372,9/11/2010,2,049,1,11015437010602,0003,D,PICO,11.200,24.07000,16.4675,69.0000,M,,,,,,,,,1
1619472010602,300204951372,9/11/2010,2,049,1,11015440010602,0004,L,PICO,7.300,24.07000,6.9958,53.0000,M,10,IN,143,DM,2,M,,,
1619472010602,300204951372,9/11/2010,2,049,1,11015435010602,0005,L,ABLA,7.200,24.07000,6.8054,45.0000,M,80,IN,117,DM,4,M,,,
1619472010602,300204951372,9/11/2010,2,049,1,11015439010602,0006,D,PICO,12.800,24.07000,21.5086,65.0000,M,,,,,,,,,1
1619472010602,300204951372,9/11/2010,2,049,1,11015438010602,0007,D,PICO,11.500,24.07000,17.3615,64.0000,M,,,,,,,,,1
1619472010602,300204951372,9/11/2010,2,049,1,11015436010602,0008,L,ABLA,,2698.74000,,1.0000,M,50,IN,,,,,,,
1619472010602,300204951372,9/11/2010,2,049,1,11015443010602,0009,L,PIFL2,,299.86000,,2.0000,M,20,IN,,,,,,,
1619348010602,300204951392,9/15/2010,2,049,1,11014340010602,0001,L,PICO,6.300,24.07000,5.2104,37.0000,M,50,IN,188,DM,2,M,,,
1619348010602,300204951392,9/15/2010,2,049,1,11014342010602,0002,D,PICO,7.200,24.07000,6.8054,48.0000,M,,,,,,,,,3
1619348010602,300204951392,9/15/2010,2,049,1,11014345010602,0003,D,PICO,8.200,24.07000,8.8271,57.0000,M,,,,,,,,,2
1619348010602,300204951392,9/15/2010,2,049,1,11014341010602,0004,D,PICO,6.700,24.07000,5.8931,56.0000,M,,,,,,,,,3
1619348010602,300204951392,9/15/2010,2,049,1,11014335010602,0005,L,PICO,7.700,24.07000,7.7835,37.0000,C,30,CO,188,DC,2,C,,,
1619348010602,300204951392,9/15/2010,2,049,1,11014332010602,0006,L,PICO,6.400,24.07000,5.3771,37.0000,C,15,CO,188,DC,2,C,,,
1619348010602,300204951392,9/15/2010,2,049,1,11014331010602,0007,L,PICO,5.200,24.07000,3.5498,37.0000,C,20,IN,188,DC,2,C,,,
1619348010602,300204951392,9/15/2010,2,049,1,11014334010602,0008,L,PICO,7.000,24.07000,6.4326,37.0000,C,25,CO,188,DC,2,C,,,
1619348010602,300204951392,9/15/2010,2,049,1,11014346010602,0009,D,PICO,11.100,24.07000,16.1747,55.0000,M,,,,,,,,,1
1619348010602,300204951392,9/15/2010,2,049,1,11014344010602,0010,D,PICO,8.200,24.07000,8.8271,43.0000,M,,,,,,,,,3
1619348010602,300204951392,9/15/2010,2,049,1,11014336010602,0011,D,PICO,8.300,24.07000,9.0437,41.0000,M,,,,,,,,,1
1619348010602,300204951392,9/15/2010,2,049,1,11014337010602,0012,L,PICO,8.300,24.07000,9.0437,37.0000,C,20,CO,188,DC,2,C,,,
1619348010602,300204951392,9/15/2010,2,049,1,11014339010602,0013,L,PICO,9.600,24.07000,12.0986,48.0000,C,20,IN,183,DC,4,C,,,
1619348010602,300204951392,9/15/2010,2,049,1,11014338010602,0014,D,PICO,8.400,24.07000,9.2630,48.0000,M,,,,,,,,,1
1619348010602,300204951392,9/15/2010,2,049,1,11014333010602,0015,L,PICO,6.400,24.07000,5.3771,37.0000,C,20,CO,188,DC,2,C,,,
1619348010602,300204951392,9/15/2010,2,049,1,11014343010602,0016,D,PICO,8.000,24.07000,8.4018,51.0000,M,,,,,,,,,3
1619348010602,300204951392,9/15/2010,2,049,1,11014347010602,0017,L,PSME,,2698.74000,,1.0000,M,50,OV,,,,,,,
1619348010602,300204951392,9/15/2010,2,049,1,11014348010602,0018,L,PSME,,899.58000,,2.0000,M,50,OV,,,,,,,
1619350010602,300204951462,9/14/2010,2,049,1,11014359010602,0001,L,PSME,14.600,24.07000,27.9832,50.0000,M,40,CO,136,DM,5,M,,,
1619350010602,300204951462,9/14/2010,2,049,1,11014357010602,0002,L,PSME,8.800,24.07000,10.1662,45.0000,M,20,CO,102,DM,4,M,,,
1619350010602,300204951462,9/14/2010,2,049,1,11014358010602,0003,L,PSME,10.500,24.07000,14.4734,50.0000,M,45,CO,153,DM,5,M,,,
1619350010602,300204951462,9/14/2010,2,049,1,11014353010602,0004,L,PSME,8.400,24.07000,9.2630,45.0000,C,25,IN,102,DC,4,C,,,
1619350010602,300204951462,9/14/2010,2,049,1,11014350010602,0005,D,PICO,13.000,24.07000,22.1859,59.0000,M,,,,,,,,,1
1619350010602,300204951462,9/14/2010,2,049,1,11014349010602,0006,D,PICO,11.100,24.07000,16.1747,52.0000,M,,,,,,,,,1
1619350010602,300204951462,9/14/2010,2,049,1,11014352010602,0007,L,PSME,7.900,24.07000,8.1930,45.0000,C,35,OV,102,DC,4,C,,,
1619350010602,300204951462,9/14/2010,2,049,1,11014351010602,0008,L,PSME,7.800,24.07000,7.9869,45.0000,C,15,IN,102,DC,4,C,,,
1619350010602,300204951462,9/14/2010,2,049,1,11014354010602,0009,L,PSME,11.700,24.07000,17.9706,50.0000,C,30,CO,153,DC,5,C,,,
1619350010602,300204951462,9/14/2010,2,049,1,11014355010602,0010,L,PSME,12.500,24.07000,20.5122,50.0000,C,25,CO,153,DC,5,C,,,
1619350010602,300204951462,9/14/2010,2,049,1,11014356010602,0011,L,PSME,13.000,24.07000,22.1859,50.0000,C,25,CO,136,DC,5,C,,,
1619350010602,300204951462,9/14/2010,2,049,1,11014360010602,0012,L,PSME,,899.58000,,1.0000,M,50,OV,,,,,,,
1619636010602,300204951472,10/4/2009,2,049,1,11016922010602,0001,D,PICO,13.400,24.07000,23.5722,54.0000,M,,,,,,,,,1
1619636010602,300204951472,10/4/2009,2,049,1,11016913010602,0002,D,ABLA,6.700,24.07000,5.8931,30.0000,M,,,,,,,,,1
1619636010602,300204951472,10/4/2009,2,049,1,11016921010602,0003,L,PICO,10.900,24.07000,15.5971,52.0000,M,50,CO,123,DM,7,M,,,
1619636010602,300204951472,10/4/2009,2,049,1,11016918010602,0004,L,PICO,9.500,24.07000,11.8478,52.0000,C,60,CO,123,DC,7,C,,,
1619636010602,300204951472,10/4/2009,2,049,1,11016920010602,0005,D,PICO,8.800,24.07000,10.1662,26.0000,M,,,,,,,,,2
1619636010602,300204951472,10/4/2009,2,049,1,11016919010602,0006,D,PICO,14.400,24.07000,27.2218,43.0000,M,,,,,,,,,1
1619636010602,300204951472,10/4/2009,2,049,1,11016917010602,0007,L,PIAL,,299.86000,,2.0000,M,50,OV,,,,,,,
1619636010602,300204951472,10/4/2009,2,049,1,11016923010602,0008,L,PICO,,299.86000,,3.0000,M,60,OV,,,,,,,
1619636010602,300204951472,10/4/2009,2,049,1,11016914010602,0009,L,ABLA,,4497.90000,,1.0000,M,70,OV,,,,,,,
1619636010602,300204951472,10/4/2009,2,049,1,11016915010602,0010,L,ABLA,,2398.88000,,1.0000,M,80,OV,,,,,,,
1619636010602,300204951472,10/4/2009,2,049,1,11016916010602,0011,L,PIAL,,299.86000,,1.0000,M,70,OV,,,,,,,
1619352010602,300204951502,9/10/2010,2,049,1,11014373010602,0001,L,PICO,8.700,24.07000,9.9364,63.0000,M,15,CO,98,DM,3,M,,,
1619352010602,300204951502,9/10/2010,2,049,1,11014376010602,0002,D,PICO,11.500,24.07000,17.3615,73.0000,M,,,,,,,,,1
1619352010602,300204951502,9/10/2010,2,049,1,11014364010602,0003,D,PICO,9.700,24.07000,12.3519,71.0000,M,,,,,,,,,1
1619352010602,300204951502,9/10/2010,2,049,1,11014366010602,0004,D,PICO,10.500,24.07000,14.4734,69.0000,M,,,,,,,,,1
1619352010602,300204951502,9/10/2010,2,049,1,11014375010602,0005,D,PICO,10.600,24.07000,14.7504,66.0000,M,,,,,,,,,1
1619352010602,300204951502,9/10/2010,2,049,1,11014361010602,0006,L,PICO,6.600,24.07000,5.7185,63.0000,C,25,CO,98,DC,3,C,,,
1619352010602,300204951502,9/10/2010,2,049,1,11014371010602,0007,D,PICO,7.500,24.07000,7.3844,64.0000,M,,,,,,,,,1
1619352010602,300204951502,9/10/2010,2,049,1,11014369010602,0008,D,PICO,6.200,24.07000,5.0463,53.0000,M,,,,,,,,,1
1619352010602,300204951502,9/10/2010,2,049,1,11014374010602,0009,D,PICO,9.600,24.07000,12.0986,57.0000,M,,,,,,,,,1
1619352010602,300204951502,9/10/2010,2,049,1,11014363010602,0010,L,PICO,8.900,24.07000,10.3985,63.0000,C,40,CO,98,DC,3,C,,,
1619352010602,300204951502,9/10/2010,2,049,1,11014362010602,0011,D,PICO,8.300,24.07000,9.0437,70.0000,M,,,,,,,,,1
1619352010602,300204951502,9/10/2010,2,049,1,11014367010602,0012,D,PICO,11.200,24.07000,16.4675,70.0000,M,,,,,,,,,1
1619352010602,300204951502,9/10/2010,2,049,1,11014365010602,0013,L,PICO,10.300,24.07000,13.9273,77.0000,C,35,CO,90,DC,4,C,,,
1619352010602,300204951502,9/10/2010,2,049,1,11014368010602,0014,D,PICO,5.600,24.07000,4.1169,53.0000,M,,,,,,,,,1
1619352010602,300204951502,9/10/2010,2,049,1,11014372010602,0015,D,PICO,7.500,24.07000,7.3844,64.0000,M,,,,,,,,,1
1619352010602,300204951502,9/10/2010,2,049,1,11014370010602,0016,D,PICO,7.500,24.07000,7.3844,63.0000,M,,,,,,,,,1
1619352010602,300204951502,9/10/2010,2,049,1,11014377010602,0017,L,PICO,,299.86000,,0.4000,M,50,OV,,,,,,,
1619638010602,300204951532,10/2/2009,2,049,1,11016926010602,0001,D,PICO,6.700,24.07000,5.8931,55.0000,M,,,,,,,,,1
1619638010602,300204951532,10/2/2009,2,049,1,11016940010602,0002,D,PSME,20.200,24.07000,53.5666,10.0000,M,,,,,,,,,4
1619638010602,300204951532,10/2/2009,2,049,1,11016925010602,0003,D,PICO,6.100,24.07000,4.8848,60.0000,M,,,,,,,,,1
1619638010602,300204951532,10/2/2009,2,049,1,11016938010602,0004,L,PSME,9.400,24.07000,11.5997,52.0000,M,35,CO,105,DM,6,M,,,
1619638010602,300204951532,10/2/2009,2,049,1,11016939010602,0005,D,PSME,15.500,24.07000,31.5395,7.0000,M,,,,,,,,,5
1619638010602,300204951532,10/2/2009,2,049,1,11016937010602,0006,D,PSME,8.800,24.07000,10.1662,7.0000,M,,,,,,,,,5
1619638010602,300204951532,10/2/2009,2,049,1,11016928010602,0007,D,PIEN,5.700,24.07000,4.2652,48.0000,M,,,,,,,,,1
1619638010602,300204951532,10/2/2009,2,049,1,11016924010602,0008,D,PICO,8.500,24.07000,9.4848,67.0000,M,,,,,,,,,1
1619638010602,300204951532,10/2/2009,2,049,1,11016936010602,0009,L,PSME,5.500,24.07000,3.9712,44.0000,M,20,CO,75,DM,5,M,,,
1619638010602,300204951532,10/2/2009,2,049,1,11016929010602,0010,L,PSME,7.800,24.07000,7.9869,44.0000,C,30,CO,75,DC,5,C,,,
1619638010602,300204951532,10/2/2009,2,049,1,11016927010602,0011,L,PICO,,299.86000,,0.3000,M,80,OV,,,,,,,
1619638010602,300204951532,10/2/2009,2,049,1,11016941010602,0012,L,PSME,,299.86000,,0.5000,M,75,OV,,,,,,,
1619638010602,300204951532,10/2/2009,2,049,1,11016931010602,0013,D,PSME,1.100,299.86000,1.9789,9.0000,M,,,,,,,,,1
1619638010602,300204951532,10/2/2009,2,049,1,11016932010602,0014,L,PSME,2.000,299.86000,6.5417,18.0000,M,15,OV,37,DE,,,1.3,M,
1619638010602,300204951532,10/2/2009,2,049,1,11016935010602,0015,L,PSME,4.800,299.86000,37.6805,31.0000,M,25,OV,72,DM,5,M,,,
1619638010602,300204951532,10/2/2009,2,049,1,11016934010602,0016,L,PSME,3.700,299.86000,22.3891,35.0000,M,15,OV,73,DM,3,M,,,
1619638010602,300204951532,10/2/2009,2,049,1,11016933010602,0017,L,PSME,3.600,299.86000,21.1953,35.0000,M,15,OV,75,DM,2,M,,,
1619638010602,300204951532,10/2/2009,2,049,1,11016930010602,0018,L,PSME,1.000,299.86000,1.6354,8.0000,M,15,OV,32,DE,,,1.3,M,
1619354010602,300204951552,9/5/2010,2,049,1,11014388010602,0001,D,PICO,10.000,24.07000,13.1278,26.0000,M,,,,,,,,,1
1619354010602,300204951552,9/5/2010,2,049,1,11014383010602,0002,D,PICO,5.500,24.07000,3.9712,25.0000,M,,,,,,,,,2
1619354010602,300204951552,9/5/2010,2,049,1,11014382010602,0003,D,PICO,5.200,24.07000,3.5498,27.0000,M,,,,,,,,,2
1619354010602,300204951552,9/5/2010,2,049,1,11014387010602,0004,D,PICO,7.200,24.07000,6.8054,38.0000,M,,,,,,,,,2
1619354010602,300204951552,9/5/2010,2,049,1,11014384010602,0005,D,PICO,6.500,24.07000,5.5465,37.0000,M,,,,,,,,,1
1619354010602,300204951552,9/5/2010,2,049,1,11014380010602,0006,L,PICO,5.400,24.07000,3.8281,35.0000,C,40,IN,99,DC,5,C,,,
1619354010602,300204951552,9/5/2010,2,049,1,11014381010602,0007,D,PICO,8.300,24.07000,9.0437,41.0000,M,,,,,,,,,1
1619354010602,300204951552,9/5/2010,2,049,1,11014385010602,0008,D,PICO,7.000,24.07000,6.4326,25.0000,M,,,,,,,,,3
1619354010602,300204951552,9/5/2010,2,049,1,11014390010602,0009,L,PSME,18.500,24.07000,44.9298,48.0000,M,65,CO,184,DM,8,M,,,
1619354010602,300204951552,9/5/2010,2,049,1,11014386010602,0010,D,PICO,7.200,24.07000,6.8054,21.0000,M,,,,,,,,,3
1619354010602,300204951552,9/5/2010,2,049,1,11014389010602,0011,L,PICO,,299.86000,,2.0000,M,30,OV,,,,,,,
1619354010602,300204951552,9/5/2010,2,049,1,11014379010602,0012,L,ABLA,,599.72000,,2.0000,M,50,OV,,,,,,,
1619354010602,300204951552,9/5/2010,2,049,1,11014378010602,0013,L,ABLA,,299.86000,,1.0000,M,80,OV,,,,,,,
1619640010602,300204951572,9/24/2009,2,049,1,11016944010602,0001,D,PICO,14.600,24.07000,27.9832,79.0000,M,,,,,,,,,1
1619640010602,300204951572,9/24/2009,2,049,1,11016942010602,0002,D,PICO,16.100,24.07000,34.0285,75.0000,M,,,,,,,,,1
1619640010602,300204951572,9/24/2009,2,049,1,11016943010602,0003,L,PICO,10.900,24.07000,15.5971,60.0000,M,15,CO,81,DM,5,M,,,
1619640010602,300204951572,9/24/2009,2,049,1,11016945010602,0004,D,PICO,17.300,24.07000,39.2901,72.0000,M,,,,,,,,,1
1619356010602,300204951582,9/6/2010,2,049,1,11014392010602,0001,D,PICO,15.600,24.07000,31.9478,57.0000,M,,,,,,,,,2
1619356010602,300204951582,9/6/2010,2,049,1,11014394010602,0002,D,PICO,16.600,24.07000,36.1749,64.0000,M,,,,,,,,,3
1619356010602,300204951582,9/6/2010,2,049,1,11014393010602,0003,D,PICO,15.900,24.07000,33.1883,80.0000,M,,,,,,,,,1
1619356010602,300204951582,9/6/2010,2,049,1,11014391010602,0004,D,PICO,12.000,24.07000,18.9040,31.0000,M,,,,,,,,,3
1619356010602,300204951582,9/6/2010,2,049,1,11014395010602,0005,D,PICO,18.000,24.07000,42.5340,68.0000,M,,,,,,,,,1
1619356010602,300204951582,9/6/2010,2,049,1,11014396010602,0006,L,PSME,,599.72000,,2.0000,M,50,IN,,,,,,,
1619380010602,300204951592,9/15/2010,2,049,1,11014576010602,0001,D,PICO,8.400,24.07000,9.2630,14.0000,M,,,,,,,,,3
1619380010602,300204951592,9/15/2010,2,049,1,11014575010602,0002,D,PICO,7.400,24.07000,7.1888,35.0000,M,,,,,,,,,1
1619380010602,300204951592,9/15/2010,2,049,1,11014583010602,0003,L,PSME,6.900,24.07000,6.2501,39.0000,M,45,IN,90,DM,5,M,,,
1619380010602,300204951592,9/15/2010,2,049,1,11014579010602,0004,D,PICO,14.000,24.07000,25.7304,82.0000,M,,,,,,,,,1
1619380010602,300204951592,9/15/2010,2,049,1,11014574010602,0005,D,PICO,6.300,24.07000,5.2104,37.0000,M,,,,,,,,,1
1619380010602,300204951592,9/15/2010,2,049,1,11014577010602,0006,D,PICO,10.900,24.07000,15.5971,78.0000,M,,,,,,,,,1
1619380010602,300204951592,9/15/2010,2,049,1,11014582010602,0007,L,PSME,8.400,24.07000,9.2630,39.0000,C,65,IN,90,DC,5,C,,,
1619380010602,300204951592,9/15/2010,2,049,1,11014578010602,0008,D,PICO,12.300,24.07000,19.8610,66.0000,M,,,,,,,,,1
1619380010602,300204951592,9/15/2010,2,049,1,11014571010602,0009,L,JUSC2,5.100,24.07000,3.4145,22.0000,M,70,OV,106,TM,4,M,,,
1619380010602,300204951592,9/15/2010,2,049,1,11014581010602,0010,L,PSME,6.900,24.07000,6.2501,39.0000,C,40,IN,90,DC,5,C,,,
1619380010602,300204951592,9/15/2010,2,049,1,11014584010602,0011,L,PSME,11.400,24.07000,17.0609,62.0000,M,30,CO,118,DM,5,M,,,
1619380010602,300204951592,9/15/2010,2,049,1,11014573010602,0012,L,PICO,6.100,24.07000,4.8848,52.0000,M,25,IN,78,DM,4,M,,,
1619380010602,300204951592,9/15/2010,2,049,1,11014580010602,0013,D,PICO,16.600,24.07000,36.1749,79.0000,M,,,,,,,,,1
1619380010602,300204951592,9/15/2010,2,049,1,11014572010602,0014,D,PICO,12.300,24.07000,19.8610,79.0000,M,,,,,,,,,1
1619380010602,300204951592,9/15/2010,2,049,1,11014586010602,0015,L,PSME,,899.58000,,1.0000,M,50,OV,,,,,,,
1619380010602,300204951592,9/15/2010,2,049,1,11014585010602,0016,L,PSME,,299.86000,,1.0000,M,50,OV,,,,,,,
1619614010602,300204951602,9/14/2010,2,049,1,11016724010602,0001,L,PSME,8.900,24.07000,10.3985,42.0000,M,35,IN,124,DM,4,M,,,
1619614010602,300204951602,9/14/2010,2,049,1,11016725010602,0002,L,PSME,9.300,24.07000,11.3542,47.0000,M,45,IN,119,DM,3,M,,,
1619614010602,300204951602,9/14/2010,2,049,1,11016721010602,0003,D,PICO,10.300,24.07000,13.9273,63.0000,M,,,,,,,,,1
1619614010602,300204951602,9/14/2010,2,049,1,11016720010602,0004,D,PICO,7.600,24.07000,7.5826,53.0000,M,,,,,,,,,1
1619614010602,300204951602,9/14/2010,2,049,1,11016719010602,0005,D,PICO,7.700,24.07000,7.7835,29.0000,M,,,,,,,,,1
1619614010602,300204951602,9/14/2010,2,049,1,11016723010602,0006,D,PSME,6.700,24.07000,5.8931,42.0000,M,,,,,,,,,2
1619614010602,300204951602,9/14/2010,2,049,1,11016726010602,0007,D,PSME,17.900,24.07000,42.0627,60.0000,M,,,,,,,,,1
1619614010602,300204951602,9/14/2010,2,049,1,11016722010602,0008,D,PSME,3.600,299.86000,21.1953,22.0000,M,,,,,,,,,1
1619614010602,300204951602,9/14/2010,2,049,1,11016727010602,0009,L,PSME,,2998.60000,,0.5000,M,50,OV,,,,,,,
1619614010602,300204951602,9/14/2010,2,049,1,11016728010602,0010,L,PSME,,299.86000,,3.0000,M,40,OV,,,,,,,
1619616010602,300204951612,9/6/2010,2,049,1,11016749010602,0001,L,PICO,6.600,24.07000,5.7185,27.0000,M,30,CO,122,DM,4,M,,,
1619616010602,300204951612,9/6/2010,2,049,1,11016737010602,0002,D,PICO,5.600,24.07000,4.1169,36.0000,M,,,,,,,,,1
1619616010602,300204951612,9/6/2010,2,049,1,11016746010602,0003,D,PICO,6.600,24.07000,5.7185,37.0000,M,,,,,,,,,1
1619616010602,300204951612,9/6/2010,2,049,1,11016742010602,0004,D,PICO,6.100,24.07000,4.8848,38.0000,M,,,,,,,,,1
1619616010602,300204951612,9/6/2010,2,049,1,11016739010602,0005,L,PICO,5.700,24.07000,4.2652,27.0000,C,50,IN,122,DC,4,C,,,
1619616010602,300204951612,9/6/2010,2,049,1,11016734010602,0006,L,PICO,5.100,24.07000,3.4145,27.0000,C,40,CO,122,DC,4,C,,,
1619616010602,300204951612,9/6/2010,2,049,1,11016736010602,0007,L,PICO,5.200,24.07000,3.5498,27.0000,C,35,CO,122,DC,4,C,,,
1619616010602,300204951612,9/6/2010,2,049,1,11016745010602,0008,L,PICO,6.500,24.07000,5.5465,27.0000,C,40,CO,122,DC,4,C,,,
1619616010602,300204951612,9/6/2010,2,049,1,11016740010602,0009,L,PICO,5.900,24.07000,4.5698,27.0000,C,50,CO,122,DC,4,C,,,
1619616010602,300204951612,9/6/2010,2,049,1,11016741010602,0010,D,PICO,6.100,24.07000,4.8848,32.0000,M,,,,,,,,,1
1619616010602,300204951612,9/6/2010,2,049,1,11016743010602,0011,D,PICO,6.400,24.07000,5.3771,33.0000,M,,,,,,,,,1
1619616010602,300204951612,9/6/2010,2,049,1,11016744010602,0012,L,PICO,6.500,24.07000,5.5465,27.0000,C,30,CO,122,DC,4,C,,,
1619616010602,300204951612,9/6/2010,2,049,1,11016735010602,0013,D,PICO,5.200,24.07000,3.5498,31.0000,M,,,,,,,,,1
1619616010602,300204951612,9/6/2010,2,049,1,11016738010602,0014,D,PICO,5.600,24.07000,4.1169,32.0000,M,,,,,,,,,1
1619616010602,300204951612,9/6/2010,2,049,1,11016748010602,0015,L,PICO,4.300,299.86000,30.2392,26.0000,M,35,IN,99,DM,3,M,,,
1619616010602,300204951612,9/6/2010,2,049,1,11016733010602,0016,L,PICO,4.900,299.86000,39.2668,26.0000,C,25,CO,99,DC,3,C,,,
1619616010602,300204951612,9/6/2010,2,049,1,11016747010602,0017,L,PICO,2.600,299.86000,11.0556,39.0000,M,25,IN,41,TM,,,1.6,M,
1619616010602,300204951612,9/6/2010,2,049,1,11016729010602,0018,L,PICO,2.500,299.86000,10.2215,39.0000,C,25,IN,41,TC,,,1.6,C,
1619616010602,300204951612,9/6/2010,2,049,1,11016732010602,0019,L,PICO,3.600,299.86000,21.1953,26.0000,C,15,CO,99,DC,3,C,,,
1619616010602,300204951612,9/6/2010,2,049,1,11016731010602,0020,L,PICO,3.500,299.86000,20.0341,26.0000,C,15,CO,99,DC,3,C,,,
1619616010602,300204951612,9/6/2010,2,049,1,11016730010602,0021,L,PICO,3.100,299.86000,15.7165,26.0000,C,15,CO,99,DC,3,C,,,
1619616010602,300204951612,9/6/2010,2,049,1,11016750010602,0022,L,PIFL2,,899.58000,,0.3000,M,50,OV,,,,,,,
1621373010602,300204951622,9/25/2009,2,049,1,11027185010602,0001,L,PSME,9.800,24.07000,12.6079,50.0000,M,40,IN,130,DM,2,M,,,
1621373010602,300204951622,9/25/2009,2,049,1,11027186010602,0002,L,PSME,16.700,24.07000,36.6121,69.0000,M,75,CO,144,DM,7,M,,,
1621373010602,300204951622,9/25/2009,2,049,1,11027184010602,0003,L,PSME,8.800,24.07000,10.1662,44.0000,M,30,IN,118,DM,2,M,,,
1621373010602,300204951622,9/25/2009,2,049,1,11027174010602,0004,L,PSME,6.200,24.07000,5.0463,44.0000,C,30,OV,118,DC,2,C,,,
1621373010602,300204951622,9/25/2009,2,049,1,11027178010602,0005,L,PSME,10.900,24.07000,15.5971,50.0000,C,60,IN,130,DC,2,C,,,
1621373010602,300204951622,9/25/2009,2,049,1,11027175010602,0006,L,PSME,7.500,24.07000,7.3844,44.0000,C,35,IN,118,DC,2,C,,,
1621373010602,300204951622,9/25/2009,2,049,1,11027181010602,0007,L,PSME,14.000,24.07000,25.7304,69.0000,C,55,CO,144,DC,7,C,,,
1621373010602,300204951622,9/25/2009,2,049,1,11027173010602,0008,L,PICO,6.900,24.07000,6.2501,41.0000,M,40,IN,92,DM,4,M,,,
1621373010602,300204951622,9/25/2009,2,049,1,11027177010602,0009,L,PSME,10.000,24.07000,13.1278,50.0000,C,50,IN,130,DC,2,C,,,
1621373010602,300204951622,9/25/2009,2,049,1,11027172010602,0010,D,PICO,6.800,24.07000,6.0703,42.0000,M,,,,,,,,,2
1621373010602,300204951622,9/25/2009,2,049,1,11027176010602,0011,L,PSME,9.000,24.07000,10.6335,50.0000,C,30,IN,130,DC,2,C,,,
1621373010602,300204951622,9/25/2009,2,049,1,11027182010602,0012,L,PSME,15.600,24.07000,31.9478,69.0000,C,45,CO,144,DC,7,C,,,
1621373010602,300204951622,9/25/2009,2,049,1,11027179010602,0013,L,PSME,11.400,24.07000,17.0609,50.0000,C,35,CO,130,DC,2,C,,,
1621373010602,300204951622,9/25/2009,2,049,1,11027187010602,0014,L,PSME,17.000,24.07000,37.9393,,,45,CO,,,,,,,
